25,50,75,100,m
0.47328296604463316,,,,10
0.4594807130771711,0.35992662527973684,,,20
0.41061539746702047,0.3937066456868782,0.3097079023950818,,30
0.37425082394436526,0.37932567583181986,0.35086264970887426,0.2797715880343856,40
0.34657649039990024,0.3616436465766412,0.3511507225931309,0.3207999648999861,50
0.32468887665208057,0.34516908361205667,0.34381567633755217,0.3282603318319144,60
0.3068203953751405,0.33051481208670674,0.3346075315685202,0.32704818381713674,70
0.2918654913555472,0.31757265356191716,0.3252068187607082,0.3226475054493717,80
0.2791000291325689,0.30610554469583656,0.3161752904362418,0.3170070058112627,90
0.2680290437768284,0.29588199367371254,0.307693004153169,0.3109491498504535,100
0.25830167361639667,0.28670457865313703,0.29979577909487165,0.30485116642948634,110
0.24966145736219036,0.27841134432157255,0.2924632921195896,0.29889155128154865,120
0.24191600631586646,0.2708707258356943,0.2856546302696504,0.2931530758728847,130
0.23491776656933117,0.2639757257756821,0.2793232841489725,0.2876701424872483,140
0.22855139377001663,0.2576388390626373,0.27342349805104993,0.28245207316886956,150
0.22272521773607487,0.25178797273287157,0.26791281475499895,0.27749513493924155,160
0.21736531995093195,0.2463632581652092,0.2627529063468786,0.272788967578489,170
0.2124113288671458,0.24131458221093688,0.25790963655463367,0.26832009777420446,180
0.20781337361883942,0.23659967484018593,0.2533527946458185,0.26407388100137585,190
0.20352983677580572,0.23218262137290185,0.2490557083242766,0.260035571269786,200
0.19952566951965406,0.2280326975838114,0.24499483264538705,0.2561908973185226,210
0.19577110995660385,0.22412345089595764,0.24114935850985275,0.252526355932698,220
0.1922406951778877,0.22043197009827192,0.23750085822108613,0.249029342360097,230
0.18891249057350581,0.21693830043470846,0.23403297298573772,0.24568818739409065,240
0.18576748202036078,0.21362497160010535,0.2307311413512203,0.24249214198880664,250
0.18278909170201638,0.2104766140830355,0.22758236505530396,0.23943133360286337,260
0.17996278884769729,0.2074796451540311,0.22457500791605184,0.23649670862672964,270
0.17727577411504766,0.20462201015785703,0.22169862334956542,0.23367996936420796,280
0.17471672166652563,0.2018929680327008,0.21894380642469982,0.23097351048751597,290
0.17227556685171563,0.19928291243871954,0.21630206682286873,0.22837035773134023,300
0.16994333024257713,0.1967832217444075,0.21376571955578544,0.22586411028367653,310
0.16771197087217535,0.19438613254485082,0.2113277907523109,0.2234488875416475,320
0.16557426310445922,0.1920846324826434,0.20898193623602718,0.22111928042991277,330
0.16352369275632705,0.1898723689916863,0.2067223709718088,0.21887030720596357,340
0.16155436900486153,0.18774357124640997,0.20454380776410913,0.21669737352521629,350
0.15966094931474156,0.1856929831186954,0.20244140384680104,0.21459623646248646,360
